time stamp, twistx, twisty, twistz, omega_l, omega_r, omega_m, omega_l, omega_r, omega_m, roll, pitch, yaw, accl_x, accl_y, accl_z, dis_m, dis_r, dis_l, str_m, str_r, str_l
10.8301, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000349066,1.57917,-0.11768,-0.1471,10.1205,173,172,520,2959,8340,410
10.8401, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000349066,1.57917,-0.11768,-0.1471,10.1205,173,172,520,2959,8340,410
10.8501, -0,-0,0, 0,0,0,0,0,0, -0.0258309,-0.000174533,1.57917,-0.0392266,-0.411879,10.042,173,172,519,2960,8334,405
10.8601, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000174533,1.57917,0.0784532,-0.254973,9.738,173,172,521,2951,8336,395
10.8701, -0,-0,0, 0,0,0,0,0,0, -0.0254818,-0.000523599,1.57917,0.0784532,-0.215746,9.81646,173,172,521,2952,8342,406
10.8801, -0,-0,0, 0,0,0,0,0,0, -0.0254818,-0.000349066,1.57917,0.0784532,-0.215746,9.84588,173,172,521,2959,8338,392
10.89, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000174533,1.57917,-0.0392266,-0.333426,9.84588,174,172,522,2958,8342,404
10.9, -0,-0,0, 0,0,0,0,0,0, -0.0256563,-0.000174533,1.57917,-0.0392266,-0.215746,9.77723,173,172,522,2957,8341,401
10.9101, -0,-0,0, 0,0,0,0,0,0, -0.0254818,-0.000174533,1.57917,0.0784532,-0.186326,10.042,173,172,522,2951,8346,399
10.9201, -0,-0,0, 0,0,0,0,0,0, -0.0253073,0,1.57935,0.0392266,-0.215746,10.1597,173,172,522,2953,8352,401
10.9301, -0,-0,0, 0,0,0,0,0,0, -0.0249582,0.000174533,1.57935,-0.0784532,-0.372653,9.69878,173,172,521,2949,8347,398
10.9401, -0,-0,0, 0,0,0,0,0,0, -0.0242601,-0.000174533,1.57952,-0.11768,0.00980665,9.04173,173,172,522,2954,8333,394
