time stamp, twistx, twisty, twistz, odomx, odomy, odom_theta, odom_vx, odom_vy, odom_w, roll, pitch, yaw, accl_x, accl_y, accl_z
64.35, -0,0.00104887,0, 0.178971,-0.0345503,0.637731,0,0,-0, 0.00977384,-0.021293,-0.367043,0.186326,0.137293,9.82626
64.36, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0.00225409,-0.00220713,0.00939205, 0.00977384,-0.021293,-0.367043,0.186326,0.137293,9.82626
64.37, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.0686466,9.85568
64.38, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.39, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.4001, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.41, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.186326,0.107873,9.82626
64.4201, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.0686466,9.81646
64.43, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.85568
64.4401, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.186326,0.107873,9.82626
64.4501, -0,-0,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.186326,0.107873,9.86549
64.46, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.47, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.48, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.78704
64.4901, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.021293,-0.367043,0.225553,0.107873,9.81646
64.5001, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.51, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.85568
64.52, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.5301, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.254973,0.107873,9.82626
64.5401, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.85568
64.5502, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.5601, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.57, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.58, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.59, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.85568
64.6001, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.6101, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.6201, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.63, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.137293,9.81646
64.64, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.85568
64.6501, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.137293,9.81646
64.6601, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.67, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.186326,0.107873,9.86549
64.68, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.6901, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.7, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.7101, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.137293,9.81646
64.7201, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.73, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.85568
64.74, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.7501, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.76, -0,0.00104887,0, 0.178966,-0.0345815,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.77, -0,0.0258171,0, 0.178939,-0.0345453,0.637637,0,0.00450819,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.78704
64.7801, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.137293,9.78704
64.79, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.8001, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.81, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.82, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00959931,-0.0214676,-0.367043,0.186326,0.107873,9.82626
64.83, -0,0.0340731,0, 0.178939,-0.0345453,0.637637,0,0,-0, 0.00977384,-0.0214676,-0.367043,0.225553,0.107873,9.81646
64.8401, -0,0.0340731,0, 0.178934,-0.0345764,0.637543,0.00225409,-0.00220713,0.00939205, 0.00977384,-0.021293,-0.367043,0.186326,0.107873,9.82626
64.85, -0,0.0340731,0, 0.178934,-0.0345764,0.637543,0.00225409,-0.00220713,0.00939205, 0.00977384,-0.021293,-0.367043,0.186326,0.17652,9.86549
64.8601, -0,0.0340731,0, 0.178902,-0.0345713,0.637449,0,0,-0, 0.00977384,-0.021293,-0.367043,0.1471,0.137293,9.86549
64.8701, -0,0.0340731,0, 0.178876,-0.0345351,0.637449,0,0.00450819,-0, 0.00977384,-0.021293,-0.367043,0.107873,0.17652,9.81646
64.8801, -0,0.0340731,0, 0.178881,-0.034504,0.637543,-0.00225409,0.00220713,-0.00939205, 0.00977384,-0.021293,-0.367043,0.225553,0.0686466,9.90472
64.89, -0,0.0340731,0, 0.178907,-0.0345402,0.637543,0,-0.00450819,-0, 0.00977384,-0.021293,-0.367043,0.333426,0.107873,9.82626
64.9001, -0,0.0340731,0, 0.178907,-0.0345402,0.637543,0,-0.00450819,-0, 0.00977384,-0.021293,-0.366868,0.294199,0.107873,9.78704
64.91, -0,0.0258171,0, 0.178844,-0.03453,0.637355,0.00225409,0.00230105,0.00939205, 0.00977384,-0.021293,-0.366868,0.294199,0.107873,9.78704
64.9201, -0,0.0258171,0, 0.178785,-0.0344887,0.637261,0.00225409,0.00680924,0.00939205, 0.00977384,-0.021293,-0.367043,0.0686466,0.17652,9.81646
64.93, -0,0.0258171,0, 0.178748,-0.0345148,0.637073,0.00450819,9.39202e-05,0.0187841, 0.00977384,-0.021293,-0.367043,0.02942,0.17652,9.82626
64.94, -0,0.0258171,0, 0.178748,-0.0345148,0.637073,0.00450819,9.39202e-05,0.0187841, 0.00977384,-0.021293,-0.367217,0.1471,0.17652,9.82626
64.9501, -0,0.0258171,0, 0.178695,-0.0344423,0.637073,0,0.00901637,-0, 0.00977384,-0.021293,-0.367392,0.186326,0.17652,9.82626
64.9601, -0,0.0258171,0, 0.178636,-0.034401,0.636979,0,0.00450819,-0, 0.00994838,-0.021293,-0.367566,0.225553,0.107873,9.81646
64.97, -0,0.0258171,0, 0.178641,-0.0343698,0.637073,-0.00225409,0.00220713,-0.00939205, 0.00994838,-0.021293,-0.367741,0.333426,0.107873,9.82626
64.98, -0,0.0258171,0, 0.178641,-0.0343698,0.637073,0,0,-0, 0.00994838,-0.021293,-0.367741,0.333426,0.02942,9.85568
64.9901, -0,0.0258171,0, 0.178641,-0.0343698,0.637073,0,0,-0, 0.00994838,-0.021293,-0.367566,0.294199,-0.0490333,9.738
65.0001, -0,0.0258171,0, 0.178641,-0.0343698,0.637073,0,0,-0, 0.00994838,-0.0211185,-0.367566,0.186326,-0.0490333,9.78704
65.0101, -0,0.0258171,0, 0.178636,-0.034401,0.636979,0.00225409,-0.00220713,0.00939205, 0.00994838,-0.0211185,-0.367566,0.186326,-0.00980665,9.82626
65.0201, -0,0.00930493,0, 0.178604,-0.0343959,0.636886,0.00225409,0.00230105,0.00939205, 0.00994838,-0.0211185,-0.367566,0.186326,-0.00980665,9.82626
65.0301, -0,-0,0, 0.178599,-0.034427,0.636792,0.00225409,-0.00220713,0.00939205, 0.0101229,-0.0211185,-0.367741,0.186326,0.107873,9.86549
65.0401, -0,-0,0, 0.178567,-0.0344219,0.636698,0.00225409,0.00230105,0.00939205, 0.0101229,-0.0211185,-0.367741,0.1471,0.17652,9.86549
65.0501, -0,-0,0, 0.178567,-0.0344219,0.636698,0.00225409,0.00230105,0.00939205, 0.00994838,-0.0211185,-0.367915,0.1471,0.215746,9.78704
65.0601, -0,-0,0, 0.178546,-0.0343545,0.636792,-0.00225409,0.00220713,-0.00939205, 0.00994838,-0.0211185,-0.367915,0.225553,0.215746,9.82626
65.0701, -0,-0,0, 0.178519,-0.0343183,0.636792,0,0.00450819,-0, 0.00994838,-0.0211185,-0.367915,0.294199,0.17652,9.90472
65.08, -0,-0,0, 0.178524,-0.0342871,0.636886,-0.00225409,0.00220713,-0.00939205, 0.00994838,-0.0211185,-0.367915,0.372653,0.02942,9.81646
65.0901, -0,-0,0, 0.178519,-0.0343183,0.636792,0.00225409,-0.00220713,0.00939205, 0.00994838,-0.0211185,-0.367915,0.254973,0.02942,9.81646
65.1, -0,-0,0, 0.178519,-0.0343183,0.636792,0.00225409,-0.00220713,0.00939205, 0.00994838,-0.0211185,-0.367915,0.186326,0.02942,9.81646
65.1101, -0,-0,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.1471,0.02942,9.81646
65.12, -0,-0,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.1471,0.02942,9.81646
65.13, -0,-0.00101675,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.1471,0.02942,9.81646
65.1401, -0,-0.0257849,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.1471,0.0686466,9.82626
65.1501, -0,-0.0835773,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.225553,0.17652,9.81646
65.16, -0,-0.149626,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.225553,0.17652,9.85568
65.1701, -0,-0.240442,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.0101229,-0.0211185,-0.367915,0.225553,0.137293,9.81646
65.18, -0,-0.298235,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.186326,0.107873,9.82626
65.19, -0,-0.389052,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.1471,0.0686466,9.82626
65.2001, -0,-0.422076,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.186326,0.0686466,9.77723
65.21, -0,-0.471612,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.225553,0.0686466,9.81646
65.2201, -0,-0.504636,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.254973,0.0686466,9.82626
65.23, -0,-0.512892,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.225553,0.137293,9.81646
65.2401, -0,-0.521149,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.225553,0.137293,9.81646
65.25, -0,-0.521149,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.225553,0.137293,9.81646
65.2601, -0,-0.521149,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.186326,0.107873,9.82626
65.2701, -0,-0.521149,0, 0.178519,-0.0343183,0.636792,0,0,-0, 0.00994838,-0.0211185,-0.367915,0.186326,0.107873,9.82626
65.2801, -0,-0.512892,0, 0.178514,-0.0343494,0.636698,0.00225409,-0.00220713,0.00939205, 0.00994838,-0.0211185,-0.367915,0.186326,0.02942,9.81646
65.29, -0,-0.488124,0, 0.178509,-0.0343806,0.636604,0.00225409,-0.00220713,0.00939205, 0.00994838,-0.0211185,-0.367915,0.186326,0.02942,9.85568
65.3, -0,-0.422076,0, 0.178526,-0.0344791,0.636416,0.00450819,-0.00892245,0.0187841, 0.00994838,-0.0211185,-0.36809,0.107873,-0.0490333,9.82626
65.31, -0,-0.306491,0, 0.178526,-0.0344791,0.636416,0.00450819,-0.00892245,0.0187841, 0.00994838,-0.0211185,-0.36809,0.225553,-0.0490333,9.86549
65.32, -0,-0.215674,0, 0.178559,-0.0346762,0.63604,0.00450819,-0.0134306,0.0187841, 0.00994838,-0.0211185,-0.368264,0.225553,-0.20594,9.70858
65.3301, -0,-0,0, 0.178608,-0.0347799,0.635946,0.00225409,-0.0112235,0.00939205, 0.00994838,-0.0211185,-0.368614,0.372653,-0.274586,9.90472
65.34, -0,-0,0, 0.178658,-0.0350756,0.635383,0.0135246,-0.0267674,0.0563523, 0.00977384,-0.0211185,-0.368963,0.411879,-0.353039,9.86549
65.35, -0,-0,0, 0.178658,-0.0350756,0.635383,0.0135246,-0.0267674,0.0563523, 0.00977384,-0.0211185,-0.368963,0.411879,-0.353039,9.86549
65.3601, -0,-0,0, 0.178757,-0.0356671,0.634256,0.0135246,-0.0267674,0.0563523, 0.00977384,-0.0209439,-0.369486,0.02942,-0.666852,9.81646
65.37, -0,-0,0, 0.178757,-0.0356671,0.634256,0.0135246,-0.0267674,0.0563523, 0.00959931,-0.0209439,-0.370708,-0.392266,-0.627626,9.82626
65.38, -0,-0,0, 0.178874,-0.0365493,0.632471,0.0225409,-0.0401041,0.0939205, 0.00977384,-0.0209439,-0.371755,0.1471,-0.20594,9.85568
65.39, -0,-0,0, 0.178929,-0.037006,0.631532,0.0225409,-0.0401041,0.0939205, 0.00959931,-0.0207694,-0.372802,-0.00980665,-0.274586,10.091
65.4001, -0,-0,0, 0.178929,-0.037006,0.631532,0.0225409,-0.0401041,0.0939205, 0.00942478,-0.0205949,-0.374024,-0.431493,-0.666852,9.93414
65.41, -0,-0,0, 0.17901,-0.0374992,0.630593,0.0225409,-0.0446123,0.0939205, 0.00942478,-0.0205949,-0.37542,0.02942,-0.20594,9.69878
65.4201, -0,-0,0, 0.179474,-0.0386323,0.629372,0.0135246,-0.0628328,0.0563523, 0.00925024,-0.0205949,-0.376642,0.333426,-0.353039,9.86549
65.4301, -0,-0,0, 0.179755,-0.0392875,0.628715,0.0157786,-0.0695482,0.0657444, 0.00890118,-0.0204204,-0.377864,0.225553,-0.774725,10.3264
65.44, -0,-0,0, 0.179755,-0.0392875,0.628715,0.0157786,-0.0695482,0.0657444, 0.00872665,-0.0204204,-0.378736,0.1471,-0.392266,9.51245
65.4501, -0,-0,0, 0.179973,-0.0399321,0.627869,0.0202868,-0.064946,0.0845285, 0.00855211,-0.0202458,-0.379609,0.02942,-0.353039,9.738
65.4601, -0,-0,0, 0.180592,-0.0412855,0.626648,0.0112705,-0.0696421,0.0469603, 0.00855211,-0.0202458,-0.379609,0.02942,-0.353039,9.738
65.47, -0,-0,0, 0.180592,-0.0412855,0.626648,0.0112705,-0.0696421,0.0469603, 0.00837758,-0.0200713,-0.380307,0.294199,0.215746,10.0224
65.48, -0,-0,0, 0.180888,-0.0418481,0.626273,0.00901637,-0.0629268,0.0375682, 0.00785398,-0.0200713,-0.381529,0.372653,0.372653,9.5909
65.4901, -0,-0.034041,0, 0.181574,-0.04299,0.625803,0.00450819,-0.0630207,0.0187841, 0.00750492,-0.0198968,-0.381878,0.490333,0.755112,10.0126
65.5002, -0,-0.149626,0, 0.181574,-0.04299,0.625803,0.00450819,-0.0630207,0.0187841, 0.00733038,-0.0197222,-0.382227,0.333426,0.372653,9.66936
65.5101, -0.0175289,-0.281723,0, 0.181918,-0.043465,0.625803,0,-0.0586064,-0, 0.00715585,-0.0197222,-0.382227,0.333426,0.372653,9.78704
65.5201, -0.034041,-0.380796,0, 0.182647,-0.0443581,0.626085,-0.00450819,-0.0587003,-0.0187841, 0.00680678,-0.0197222,-0.382053,0.568786,0.372653,9.89491
65.53, -0.0505531,-0.521149,0, 0.182647,-0.0443581,0.626085,-0.00450819,-0.0587003,-0.0187841, 0.00663225,-0.0195477,-0.381878,0.529559,0.411879,9.81646
65.54, -0.0588092,-0.628477,0, 0.183027,-0.0448074,0.626273,-0.00450819,-0.0587003,-0.0187841, 0.00645772,-0.0195477,-0.381529,0.372653,0.519752,9.98317
65.55, -0.0670652,-0.752318,0, 0.183371,-0.0450901,0.626742,-0.0112705,-0.0430626,-0.0469603, 0.00628319,-0.0195477,-0.381005,0.225553,0.333426,9.70858
65.5601, -0.0753213,-0.801855,0, 0.184048,-0.0457174,0.627494,-0.00450819,-0.049684,-0.0187841, 0.00610865,-0.0193732,-0.380482,0.490333,0.490333,9.63013
65.5701, -0.0835773,-0.826623,0, 0.184382,-0.0460619,0.627775,-0.00676228,-0.0474768,-0.0281762, 0.00610865,-0.0193732,-0.380482,0.490333,0.490333,9.63013
65.58, -0.0918334,-0.826623,0, 0.184382,-0.0460619,0.627775,-0.00676228,-0.0474768,-0.0281762, 0.00593412,-0.0193732,-0.379784,0.637432,0.490333,9.65955
65.5901, -0.0918334,-0.826623,0, 0.185113,-0.0467615,0.628527,-0.0112705,-0.0520789,-0.0469603, 0.00558505,-0.0190241,-0.378911,0.0686466,-0.00980665,10.1695
65.6001, -0.0918334,-0.826623,0, 0.1855,-0.0471787,0.628808,-0.00676228,-0.0564932,-0.0281762, 0.00558505,-0.0191986,-0.378387,0.225553,-0.588399,9.55168
65.61, -0.0918334,-0.785342,0, 0.1855,-0.0471787,0.628808,-0.00676228,-0.0564932,-0.0281762, 0.00558505,-0.0191986,-0.377864,0.294199,-0.0490333,9.36535
65.6201, -0.0918334,-0.661502,0, 0.186433,-0.0484236,0.628902,-0.00225409,-0.0789402,-0.00939205, 0.00541052,-0.0190241,-0.377515,-0.274586,-0.431493,10.091
65.6301, -0.0918334,-0.488124,0, 0.1869,-0.0491421,0.628715,0.00450819,-0.0855616,0.0187841, 0.00506145,-0.0188496,-0.376991,-0.23536,-0.549172,10.1205
65.64, -0.0835773,-0.380796,0, 0.1869,-0.0491421,0.628715,0.00450819,-0.0855616,0.0187841, 0.00506145,-0.0188496,-0.376468,-0.274586,-0.549172,9.52226
65.6501, -0.0505531,-0.207418,0, 0.188072,-0.0507152,0.628808,0,-0.0991801,-0, 0.00488692,-0.0188496,-0.375944,0.1471,-0.666852,10.091
65.6601, -0.00927281,-0.100089,0, 0.188072,-0.0507152,0.628808,0,-0.0991801,-0, 0.00471239,-0.0188496,-0.37542,-0.0490333,-1.01008,10.0224
65.6701, -0,-0,0, 0.188634,-0.051834,0.627963,0.0202868,-0.123552,0.0845285, 0.00453786,-0.018675,-0.374897,-0.392266,-0.735499,9.55168
65.68, -0,-0,0, 0.189301,-0.052907,0.627587,0.00901637,-0.126041,0.0375682, 0.00453786,-0.018675,-0.374897,-0.392266,-0.735499,9.55168
65.69, -0,-0,0, 0.189936,-0.0541671,0.626648,0.0225409,-0.139284,0.0939205, 0.00436332,-0.018675,-0.374548,-0.617819,-1.01008,9.94394
65.7001, -0,-0,0, 0.190686,-0.0555116,0.625897,0.0180327,-0.152903,0.0751364, 0.00401426,-0.018675,-0.374024,-0.392266,-1.04931,9.56148
65.7101, -0,-0,0, 0.192191,-0.058717,0.623173,0.0383196,-0.181783,0.159665, 0.00401426,-0.018675,-0.374024,-0.392266,-1.19641,9.94394
65.7202, -0,-0,0, 0.192998,-0.0604595,0.62167,0.0360655,-0.188592,0.150273, 0.00401426,-0.0185005,-0.374199,-0.509946,-1.04931,9.52226
65.7301, -0,-0,0, 0.192998,-0.0604595,0.62167,0.0360655,-0.188592,0.150273, 0.00383972,-0.0185005,-0.374548,-0.00980665,-0.509946,10.0126
65.74, -0,-0,0, 0.193902,-0.0621888,0.620543,0.0293032,-0.195496,0.122097, 0.00366519,-0.0185005,-0.374897,0.02942,-0.127486,10.2479
65.7501, -0,-0,0, 0.194783,-0.0640435,0.619041,0.0360655,-0.202117,0.150273, 0.00366519,-0.0185005,-0.375071,0.02942,-0.0882598,9.81646
65.7601, -0,-0,0, 0.195625,-0.0657328,0.61782,0.0293032,-0.186479,0.122097, 0.00349066,-0.018675,-0.375246,0.608012,-0.0490333,9.52226
65.7701, -0,-0,0, 0.196462,-0.067262,0.616974,0.0202868,-0.173142,0.0845285, 0.00349066,-0.018675,-0.375246,-0.0490333,-0.353039,9.66936
65.78, -0,-0,0, 0.197295,-0.0689842,0.615659,0.0315573,-0.188686,0.131489, 0.00331613,-0.0188496,-0.37542,0.333426,-0.0490333,9.51245
65.7901, -0,-0,0, 0.198097,-0.0705094,0.61472,0.0225409,-0.170841,0.0939205, 0.00331613,-0.0188496,-0.37542,0.333426,-0.0490333,9.51245
65.8003, -0,-0,0, 0.198918,-0.0721034,0.613687,0.024795,-0.177557,0.103313, 0.00331613,-0.0188496,-0.37542,0.451106,-0.0490333,9.89491
65.8101, -0,-0,0, 0.199702,-0.0735313,0.612936,0.0180327,-0.161919,0.0751364, 0.00296706,-0.0190241,-0.375769,0.225553,-0.0882598,9.93414
65.82, -0,-0,0, 0.20048,-0.0749908,0.61209,0.0202868,-0.164126,0.0845285, 0.00279253,-0.0191986,-0.375769,0.529559,0.17652,9.39477
65.83, -0,-0,0, 0.201255,-0.0768042,0.6104,0.0405737,-0.193007,0.169057, 0.00279253,-0.0191986,-0.375769,0.490333,0.411879,9.4438
65.8401, -0,-0,0, 0.202188,-0.0782952,0.610024,0.00901637,-0.175631,0.0375682, 0.00244346,-0.0190241,-0.375944,0.225553,0.333426,10.5814
65.85, -0,-0,0, 0.203056,-0.0797748,0.609461,0.0135246,-0.171029,0.0563523, 0.0020944,-0.0190241,-0.375944,-0.0882598,0.451106,10.0812
65.8601, -0,-0,0, 0.203841,-0.0811749,0.608803,0.0157786,-0.159712,0.0657444, 0.0020944,-0.0191986,-0.375944,0.568786,0.558979,9.17902
65.87, -0,-0,0, 0.204731,-0.0825314,0.608615,0.00450819,-0.162201,0.0187841, 0.00226893,-0.0191986,-0.375769,0.294199,0.490333,10.0224
65.8802, -0,-0,0, 0.206319,-0.0845336,0.609273,-0.0225409,-0.104158,-0.0939205, 0.0020944,-0.0188496,-0.375769,0.529559,0.676659,10.2087
65.89, -0,-0,0, 0.206954,-0.085681,0.608709,0.0135246,-0.130456,0.0563523, 0.0020944,-0.018675,-0.375769,0.107873,0.833565,9.93414
65.9001, -0,-0,0, 0.206954,-0.085681,0.608709,0.0135246,-0.130456,0.0563523, 0.0020944,-0.018675,-0.375769,0.107873,0.833565,9.93414
65.91, -0,-0,0, 0.207589,-0.0868288,0.608146,0.0135246,-0.130456,0.0563523, 0.0020944,-0.0185005,-0.375769,-0.0882598,1.1768,9.70858
65.9202, -0,-0,0, 0.208724,-0.0886179,0.60777,0.00450819,-0.0990862,0.0187841, 0.0020944,-0.0185005,-0.375944,0.333426,0.980665,9.27709
65.9301, -0,-0,0, 0.209195,-0.0894141,0.607489,0.00676228,-0.0922769,0.0281762, 0.00191986,-0.0185005,-0.375944,0.490333,1.01989,9.63994
65.9401, -0,-0,0, 0.209666,-0.0902104,0.607207,0.00676228,-0.0922769,0.0281762, 0.00174533,-0.018326,-0.375769,0.411879,1.05912,9.69878
65.95, -0,-0,0, 0.209666,-0.0902104,0.607207,0.00676228,-0.0922769,0.0281762, 0.0015708,-0.018326,-0.375769,0.186326,0.794339,9.85568
65.96, -0,-0,0, 0.210098,-0.0908708,0.607113,0.00225409,-0.0788463,0.00939205, 0.00139626,-0.018326,-0.375769,0.794339,0.794339,9.89491
65.9701, -0,-0,0, 0.210845,-0.0921057,0.606737,0.00225409,-0.0743381,0.00939205, 0.00139626,-0.0185005,-0.375595,0.568786,1.13757,9.70858
65.98, -0,-0,0, 0.210845,-0.0921057,0.606737,0.00225409,-0.0743381,0.00939205, 0.00139626,-0.018326,-0.375595,0.490333,0.980665,9.63994
65.99, -0,-0,0, 0.211122,-0.0925441,0.606643,0.00225409,-0.0517972,0.00939205, 0.0010472,-0.018326,-0.375595,0.411879,0.637432,9.98317
66.0001, -0,-0,0, 0.211549,-0.0933968,0.60608,0.00676228,-0.0426869,0.0281762, 0.000872665,-0.0181514,-0.375595,0.372653,0.872792,9.56148
66.0101, -0,-0,0, 0.211549,-0.0933968,0.60608,0.00676228,-0.0426869,0.0281762, 0.000872665,-0.0181514,-0.375595,0.372653,0.872792,9.56148
66.0201, -0,-0,0, 0.211737,-0.0937862,0.605798,0.00676228,-0.0426869,0.0281762, 0.000698132,-0.018326,-0.375595,0.1471,0.598206,9.85568
66.03, -0,-0,0, 0.21198,-0.0940578,0.605986,-0.00450819,-0.0361594,-0.0187841, 0.000523599,-0.018326,-0.375769,0.225553,0.676659,9.97336
66.0401, -0,-0,0, 0.212171,-0.0942552,0.606174,-0.00450819,-0.027143,-0.0187841, 0.000174533,-0.018326,-0.375944,0.715885,0.598206,9.5909
